timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1698603594832,8225,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603594832,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603595840,80378,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603595840,3899,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603595840,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603596851,80381,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603596851,4300,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603596851,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603597860,80382,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603597860,3875,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603597860,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603598871,80382,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603598871,5101,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603598871,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603599882,80383,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603599882,2324,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603599882,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603600894,79846,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603600894,6275,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603600894,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603601903,79824,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603601903,2331,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603601903,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603602905,79810,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603602905,5850,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603602905,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603603907,79803,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603603907,2680,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603603907,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603604920,79809,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603604920,3924,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603604920,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603605931,79828,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603605931,400,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603605931,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603606932,79821,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603606932,3124,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603606932,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603607944,79828,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603607944,1525,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603607944,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603608958,79671,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603608958,8565,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603608958,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603609972,79693,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603609972,6275,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603609972,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603610987,79673,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603610987,3853,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603610987,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603611997,79665,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603611997,5432,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603611997,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603613003,79683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603613003,2714,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603613003,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603614018,79683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603614018,2725,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603614018,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603615030,79684,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603615030,2373,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603615030,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603616037,79683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603616037,3126,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603616037,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603617044,79672,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603617044,4655,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603617044,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603618055,79682,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603618055,2725,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603618055,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603619069,79683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603619069,1550,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603619069,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603620079,79682,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603620079,2364,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603620079,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603621092,79683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603621092,3100,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603621092,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603622101,79683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603622101,2375,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603622101,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603623112,79683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603623112,375,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603623112,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603624125,79683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603624125,4675,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603624125,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603625125,79663,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603625125,2341,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603625125,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603626138,79683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603626138,3499,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603626138,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603627148,79681,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603627148,2739,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603627148,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603628155,79680,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603628155,1175,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603628155,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603629166,79683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603629166,3899,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603629166,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603630174,79683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603630174,398,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603630174,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603631185,79680,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603631185,1145,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603631185,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603632195,79679,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603632195,1199,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603632195,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603633208,79678,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603633208,1575,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603633208,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603634208,79679,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603634208,3124,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603634208,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603635222,79679,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603635222,1900,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603635222,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603636230,79677,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603636230,3525,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603636230,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603637242,79669,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603637242,5875,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603637242,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603638254,79679,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603638254,2325,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603638254,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603639264,79678,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603639264,3149,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603639264,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603640272,79677,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603640272,1950,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603640272,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603641285,79661,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603641285,1550,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603641285,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603642286,79672,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603642286,3948,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603642286,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603643297,79678,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603643297,1910,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603643297,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603644304,79678,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603644304,1556,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603644304,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603645306,79678,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603645306,790,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603645306,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603646315,79639,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603646315,1550,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603646315,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603647324,79669,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603647324,3136,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603647324,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603648337,79678,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603648337,2750,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603648337,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603649344,79664,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603649344,1934,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603649344,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603650355,79678,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603650355,2714,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603650355,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603651368,79677,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603651368,775,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603651368,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603652377,79673,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603652377,1966,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603652377,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603653392,79675,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603653392,7418,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603653392,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603654404,79673,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603654404,3100,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603654404,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603655414,79675,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603655414,399,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603655414,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603656429,79673,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603656429,1925,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603656429,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603657430,79657,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603657430,1525,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603657430,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603658431,79671,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603658431,2375,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603658431,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603659441,79693,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603659441,8200,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603659441,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603660443,80417,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603660443,4723,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603660443,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603661447,80573,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603661447,25356,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603661447,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603662461,80570,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603662461,34645,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603662461,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603663465,80532,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603663465,34358,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603663465,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603664476,80627,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603664476,10922,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603664476,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603665487,80654,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603665487,3924,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603665487,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603666501,79967,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603666501,1925,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603666501,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603667513,79946,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603667513,3949,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603667513,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603668524,79944,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603668524,2749,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603668524,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603669535,79943,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603669535,3076,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603669535,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603670547,79950,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603670547,3525,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603670547,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603671549,79805,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603671549,3125,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603671549,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603672557,79803,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603672557,3883,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603672557,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603673568,79802,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603673568,1175,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603673568,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603674570,79809,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603674570,2725,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603674570,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603675581,79808,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603675581,2750,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603675581,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603676593,79772,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603676593,775,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603676593,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603677606,79766,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603677606,2749,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603677606,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603678617,79770,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603678617,1550,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603678617,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603679624,79767,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603679624,3124,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603679624,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603680635,79770,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603680635,3125,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603680635,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603681650,79770,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603681650,3548,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603681650,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603682658,79766,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603682658,3860,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603682658,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603683666,79770,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603683666,3125,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698603683666,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698603684680,79768,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698603684680,1550,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
